LABEL,CLASS_0,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,attractiveness,OBJECTID,GNIS_FEATU,FEATURE_NA,CTU_CLASS,COUNTY_GNI,COUNTY_COD,COUNTY_NAM,POPULATION,SHAPE_Leng,ORIG_FID,UNIQUE_ID,Shape_Length,Shape_Area,LABEL_1
UNIQU_1676,0,76575,1962,17778,1752,4765,0.272019410300296,1677,665028,Moose River,TOWNSHIP,659489,45,Marshall,29,38556.891063900002337,1542,1676,38556.891063871764345,92538579.577199861407280,UNIQU_1676
UNIQU_1677,0,1754,1869,5235,6149,479,0.794717809634509,1678,2395396,Mora,CITY,659478,33,Kanabec,3729,32233.575121900001250,2184,1677,32233.575121891492017,13929167.745453851297498,UNIQU_1677
UNIQU_1678,0,20501,27057,49886,5302,857,0.656939470864743,1679,665030,Moran,TOWNSHIP,659521,77,Todd,490,38711.441980199997488,1845,1678,38711.441980184463318,93238592.719378978013992,UNIQU_1678
UNIQU_1679,0,40065,2024,54780,5084,36,0.634187020168842,1680,665031,Moranville,TOWNSHIP,659513,68,Roseau,940,38358.036019400002260,915,1679,38358.036019365965331,91779147.855899289250374,UNIQU_1679
UNIQU_1680,0,63412,36458,1204,1639,309,0.230702180116868,1681,665032,Morcom,TOWNSHIP,662850,69,Saint Louis,83,38827.653598600001715,552,1680,38827.653598609162145,92732072.894044131040573,UNIQU_1680
UNIQU_1681,0,34,0,259,1295,0,0.980730478589421,1682,2395400,Morgan,CITY,659509,64,Redwood,882,7361.288629790000414,1979,1681,7361.288629794814369,1423480.137940485263243,UNIQU_1681
UNIQU_1682,0,121,321,96661,5004,0,0.997047215176237,1683,665034,Morgan,TOWNSHIP,659509,64,Redwood,235,45992.683291699999245,2078,1682,45992.683291717497923,91900922.921105027198792,UNIQU_1682
UNIQU_1683,0,114,367,99025,4204,1,0.996877862521815,1684,665035,Morken,TOWNSHIP,659459,14,Clay,159,38629.697937600001751,581,1683,38629.697937595396070,93338283.272138804197311,UNIQU_1683
UNIQU_1684,0,31792,12870,52830,3781,5,0.641187622188432,1685,665036,Morrill,TOWNSHIP,659494,49,Morrison,721,38327.296909299999243,459,1684,38327.296909346994653,91139215.084100961685181,UNIQU_1684
UNIQU_1685,0,5122,1642,82120,4508,3681,0.904443048015411,1686,665038,Morris,TOWNSHIP,659519,75,Stevens,380,46658.367608499997004,112,1685,46658.367608515960455,87364360.300197646021843,UNIQU_1685
UNIQU_1686,0,1988,351,3613,7390,763,0.804126196384261,1687,2395408,Morris,CITY,659519,75,Stevens,4961,26689.090109500000835,1189,1686,26689.090109482043772,12700961.330495383590460,UNIQU_1686
UNIQU_1687,0,58509,14716,27538,2483,2455,0.395060595453212,1688,665039,Morrison,TOWNSHIP,663198,01,Aitkin,185,38891.424448300000222,2222,1687,38891.424448318102804,95188788.861275881528854,UNIQU_1687
UNIQU_1688,0,147,144,1588,1277,109,0.899632465543645,1689,2395412,Morristown,CITY,659511,66,Rice,963,10786.889080700000704,14,1688,10786.889080652004850,2922664.813618948217481,UNIQU_1688
UNIQU_1689,0,7494,10443,72634,4987,4650,0.823762573846400,1690,665041,Morristown,TOWNSHIP,659511,66,Rice,638,49475.920323799997277,1811,1689,49475.920323831807764,90218271.692358478903770,UNIQU_1689
UNIQU_1690,0,128342,192259,184,11032,65396,0.254155327242563,1691,665043,Morse,TOWNSHIP,662850,69,Saint Louis,1173,95626.547366700004204,2012,1690,95626.547366662780405,357495086.930906951427460,UNIQU_1690
UNIQU_1691,0,70945,20973,7780,3524,3170,0.251783028799158,1692,665042,Morse,TOWNSHIP,659476,31,Itasca,568,86284.626556500006700,2501,1691,86284.626556492396048,95739828.834013357758522,UNIQU_1691
UNIQU_1692,0,636,1002,844,957,34,0.652289087244457,1693,2395414,Morton,CITY,659510,65,Renville,410,8658.842210849999901,555,1692,8658.842210849146795,3151782.386116762179881,UNIQU_1692
UNIQU_1693,0,3465,8624,86558,4969,479,0.915731783467025,1694,665045,Moscow,TOWNSHIP,659469,24,Freeborn,544,38736.862380400001712,1608,1693,38736.862380369449966,93753137.274363592267036,UNIQU_1693
UNIQU_1694,0,70,223,157,53,39,0.564944649446494,1695,2395418,Motley,CITY,659456,11,Cass,15,2861.246086980000200,1025,1694,2861.246086981692315,489706.243403368920553,UNIQU_1694
UNIQU_1695,0,20578,16919,6051,1494,1472,0.351945650771811,1696,665047,Motley,TOWNSHIP,659494,49,Morrison,246,33933.241627099996549,877,1695,33933.241627072020492,41856756.269611619412899,UNIQU_1695
UNIQU_1696,0,639,464,759,1580,148,0.721030640668524,1697,2395418,Motley,CITY,659494,49,Morrison,670,8773.477532240000073,2510,1696,8773.477532242952293,3240468.807068382389843,UNIQU_1696
UNIQU_1697,0,757,19822,76032,4006,128,0.873914338180555,1698,665048,Moulton,TOWNSHIP,659496,51,Murray,193,39416.181641299997864,531,1697,39416.181641331240826,90667944.848771482706070,UNIQU_1697
UNIQU_1698,0,1070,4243,93071,4255,470,0.961411709938027,1699,665050,Mound,TOWNSHIP,659512,67,Rock,232,38782.573584999998275,1071,1698,38782.573584967547504,92805784.243021965026855,UNIQU_1698
UNIQU_1699,0,673,365,70,7213,1998,0.726456051943018,1700,2395111,Mound,CITY,659472,27,Hennepin,9284,22605.383304200000566,1972,1699,22605.383304192408104,9300309.881065726280212,UNIQU_1699
UNIQU_1700,0,6073,54603,39777,4523,976,0.629988107822410,1701,665051,Mound Prairie,TOWNSHIP,659473,28,Houston,583,43145.925145900000643,1320,1700,43145.925145870962297,95363144.042197674512863,UNIQU_1700
UNIQU_1701,0,303,106,29,11237,94,0.963437845186507,1702,2395118,Mounds View,CITY,659507,62,Ramsey,12965,15198.038217699999223,1597,1701,15198.038217721046749,10590058.601077992469072,UNIQU_1701
UNIQU_1702,0,836,569,97765,4347,43,0.989022788721514,1703,665089,New Avon,TOWNSHIP,659509,64,Redwood,182,38649.215150500000163,1858,1702,38649.215150500240270,93195715.363986358046532,UNIQU_1702
UNIQU_1703,0,36357,32059,17034,1012,145,0.398412368515247,1704,665056,Mount Morris,TOWNSHIP,659494,49,Morrison,83,35320.677204599996912,468,1703,35320.677204624611477,77956492.083726942539215,UNIQU_1703
UNIQU_1704,0,138,20794,77857,4949,21,0.878356576296996,1705,665057,Mount Pleasant,TOWNSHIP,659523,79,Wabasha,466,38600.356226600000809,999,1704,38600.356226577903726,93202152.644349172711372,UNIQU_1704
UNIQU_1705,0,662,642,192,17387,1406,0.882350041894623,1706,2395187,New Brighton,CITY,659507,62,Ramsey,23405,20190.869991999999911,2014,1705,20190.869991950636177,18206127.150881264358759,UNIQU_1705
UNIQU_1706,0,287,50297,47052,3197,907,0.691925496363279,1707,665058,Mount Vernon,TOWNSHIP,659529,85,Winona,275,38614.817818199997419,126,1706,38614.817818246789102,91550570.643161371350288,UNIQU_1706
UNIQU_1707,0,167710,149457,2080,4016,464,0.255307095175874,1708,665092,New Dosey,TOWNSHIP,659503,58,Pine,77,78565.774451899997075,2112,1707,78565.774451855468214,291506921.790083050727844,UNIQU_1707
UNIQU_1708,0,60158,70422,2151,53120,17947,0.438942482261848,1709,2395133,Mountain Iron,CITY,662850,69,Saint Louis,2880,61163.464480599999661,2275,1708,61163.464480611466570,183412530.283894151449203,UNIQU_1708
UNIQU_1709,0,27113,4656,64362,4243,48,0.728711836051861,1710,665094,New Folden,TOWNSHIP,659489,45,Marshall,219,45017.756151399997179,987,1709,45017.756151432149636,90370191.915938928723335,UNIQU_1709
UNIQU_1710,0,1441,2568,93794,4369,200,0.970326847184777,1711,665055,Mountain Lake,TOWNSHIP,659462,17,Cottonwood,324,40057.504607900002156,1427,1710,40057.504607905699231,92119836.383372545242310,UNIQU_1710
UNIQU_1711,0,143,168,1902,563,116,0.880532503457815,1712,2395195,New Germany,CITY,659455,10,Carver,475,13767.690218600000662,1511,1711,13767.690218598034335,2623574.060546557419002,UNIQU_1711
UNIQU_1712,0,72,174,1293,3330,55,0.954467912266450,1713,2395134,Mountain Lake,CITY,659462,17,Cottonwood,2079,16064.539481499999965,2038,1712,16064.539481493369749,4417395.850790266878903,UNIQU_1712
UNIQU_1713,0,792,57293,36834,5788,327,0.649468495753905,1714,665096,New Hartford,TOWNSHIP,659529,85,Winona,813,40673.344774800003506,403,1713,40673.344774816432619,90929245.243251055479050,UNIQU_1713
UNIQU_1714,0,8739,1307,84318,4664,149,0.911286891113867,1715,665059,Moyer,TOWNSHIP,659520,76,Swift,92,42175.566984400000365,2434,1714,42175.566984439014050,89269068.859807938337326,UNIQU_1714
UNIQU_1715,0,4819,23963,61416,5896,135,0.804114144384749,1716,665097,New Haven,TOWNSHIP,659500,55,Olmsted,1316,54656.108249500000966,1087,1715,54656.108249536941003,86609519.784412413835526,UNIQU_1715
UNIQU_1716,0,34879,2382,88413,3939,17,0.746684409473116,1717,665060,Moylan,TOWNSHIP,659489,45,Marshall,97,43484.023052199998347,1527,1716,43484.023052206728607,116665949.194402620196342,UNIQU_1716
UNIQU_1717,0,136,93,99,14308,101,0.981054488701907,1718,2395201,New Hope,CITY,659472,27,Hennepin,21552,30042.965695800001413,1023,1717,30042.965695803501148,13257507.190269783139229,UNIQU_1717
UNIQU_1718,0,42998,51886,1509,3699,2599,0.294691842517845,1719,665099,New Independence,TOWNSHIP,662850,69,Saint Louis,365,38463.871066200001223,806,1718,38463.871066188192344,92471839.732322886586189,UNIQU_1718
UNIQU_1719,0,15853,21967,26284,8910,26429,0.458213247790191,1720,665101,New London,TOWNSHIP,659479,34,Kandiyohi,3015,62673.331846300003235,511,1719,62673.331846315195435,89494186.333378016948700,UNIQU_1719
UNIQU_1720,0,294,293,904,2058,134,0.844040184632093,1721,2395203,New London,CITY,659479,34,Kandiyohi,1323,21918.472284799998306,1580,1720,21918.472284773179126,3315525.650604766327888,UNIQU_1720
UNIQU_1721,0,51591,12709,38509,3560,132,0.491185059295218,1722,665102,New Maine,TOWNSHIP,659489,45,Marshall,209,39088.068158900001436,2221,1721,39088.068158933536324,95854724.645043134689331,UNIQU_1721
UNIQU_1722,0,6464,13048,62273,9526,1005,0.841290783829455,1723,665104,New Market,TOWNSHIP,659514,70,Scott,3551,74384.421654499994474,2616,1722,74384.421654510428198,83118680.540953963994980,UNIQU_1722
UNIQU_1723,0,279,34,785,420,23,0.808890330953926,1724,2395210,New Munich,CITY,659517,73,Stearns,362,6163.531466870000258,1179,1723,6163.531466872426790,1388905.550302372314036,UNIQU_1723
UNIQU_1724,0,92014,431,785,1312,9282,0.110483125288951,1725,665062,Mud Lake,UNORGANIZED TERRITORY,659489,45,Marshall,0,38683.685622800003330,1969,1724,38683.685622825374594,93439607.110680401325226,UNIQU_1724
UNIQU_1725,0,137,46,1063,3488,0,0.968124207858048,1726,2395211,New Prague,CITY,659485,40,Le Sueur,3623,14028.094948600000862,400,1725,14028.094948620329887,4281101.138051455840468,UNIQU_1725
UNIQU_1726,0,36698,40488,7319,1936,212,0.336052992971969,1727,665061,Mudgett,TOWNSHIP,659493,48,Mille Lacs,99,35564.460171600003378,1052,1726,35564.460171569007798,78096679.739492967724800,UNIQU_1726
UNIQU_1727,0,178,199,1455,4639,96,0.942804933759708,1728,2395211,New Prague,CITY,659514,70,Scott,4717,16922.143971000001329,703,1727,16922.143971022236656,5906846.402370129711926,UNIQU_1727
UNIQU_1728,0,12467,481,85997,4259,1135,0.878819041777284,1729,665063,Mulligan,TOWNSHIP,659453,08,Brown,175,38708.068494799998007,2491,1728,38708.068494786137308,93914080.329531699419022,UNIQU_1728
UNIQU_1729,0,7622,1331,87481,3527,3174,0.894968730304940,1730,665108,New Prairie,TOWNSHIP,659506,61,Pope,187,42189.406319000001531,1206,1729,42189.406318970941356,92819109.961441159248352,UNIQU_1729
UNIQU_1730,0,49991,37153,12271,2790,1369,0.337162801475274,1731,665064,Munch,TOWNSHIP,659503,58,Pine,373,42559.176556999998866,318,1730,42559.176557013393904,93184791.010457769036293,UNIQU_1730
UNIQU_1731,0,753,302,713,2500,8,0.797263797942002,1732,2395221,New York Mills,CITY,659501,56,Otter Tail,1287,11981.570174899999984,1265,1731,11981.570174896138269,3840988.102892249822617,UNIQU_1731
UNIQU_1732,0,9897,9806,72683,6782,9116,0.779220383436149,1733,665065,Munson,TOWNSHIP,659517,73,Stearns,1480,54297.221360600000480,1070,1732,54297.221360639909108,97436725.810979291796684,UNIQU_1732
UNIQU_1733,0,0,0,228,1490,0,1.000000000000000,1734,2395213,New Richland,CITY,659525,81,Waseca,1240,7664.517791119999856,964,1733,7664.517791115937143,1536404.478879351634532,UNIQU_1733
UNIQU_1734,0,70,12559,84082,5072,23,0.925138007583050,1735,665091,Newburg,TOWNSHIP,659468,23,Fillmore,449,43265.304192600000533,1596,1734,43265.304192576688365,91642580.047671064734459,UNIQU_1734
UNIQU_1735,0,41,4,862,793,7,0.972876391329818,1736,2395140,Murdock,CITY,659520,76,Swift,316,6787.691416319999917,613,1735,6787.691416317271432,1531637.325561390724033,UNIQU_1735
UNIQU_1736,0,2830,1113,92851,4839,513,0.963505178861629,1737,665110,New Richland,TOWNSHIP,659525,81,Waseca,429,46306.754469599996810,1282,1736,46306.754469635481655,91917522.988509640097618,UNIQU_1736
UNIQU_1737,0,8076,3051,83454,4262,3480,0.877065762340823,1738,665067,Murray,TOWNSHIP,659496,51,Murray,171,44587.738721000001533,2358,1737,44587.738721029912995,92093799.259367138147354,UNIQU_1737
UNIQU_1738,0,465,195,1437,816,0,0.816168898043254,1739,2395224,Newfolden,CITY,659489,45,Marshall,358,6490.846024180000313,1867,1738,6490.846024184913404,2632933.156206594780087,UNIQU_1738
UNIQU_1739,0,60400,7904,60386,4482,38,0.556036333608588,1740,665113,New Solum,TOWNSHIP,659489,45,Marshall,336,44218.115258400001039,1557,1739,44218.115258365818590,119889135.713314726948738,UNIQU_1739
UNIQU_1740,0,0,29,55,187,0,0.935793357933579,1741,2395145,Myrtle,CITY,659469,24,Freeborn,47,2391.668336409999938,2692,1740,2391.668336406546132,254018.946640966372797,UNIQU_1740
UNIQU_1741,0,261,2774,763,6620,712,0.765381850853549,1742,2395227,Newport,CITY,659526,82,Washington,4501,16616.974422899998899,1549,1741,16616.974422924562532,9992803.481153812259436,UNIQU_1741
UNIQU_1742,0,669,953,96868,4196,522,0.983568134253159,1743,665114,New Sweden,TOWNSHIP,659497,52,Nicollet,283,38520.030781499997829,1326,1742,38520.030781479006691,92908637.569647386670113,UNIQU_1742
UNIQU_1743,0,23,92,9373,613,8,0.991700464932239,1744,2395152,Nashua,CITY,659528,84,Wilkin,65,12876.802256400000260,212,1743,12876.802256376126024,9092311.593493031337857,UNIQU_1743
UNIQU_1744,0,2020,4655,92468,4329,222,0.953391710224314,1745,665111,Newry,TOWNSHIP,659469,24,Freeborn,470,38639.415990900000907,2316,1744,38639.415990906869411,93445829.522712454199791,UNIQU_1744
UNIQU_1745,0,0,29,363,162,0,0.968592057761733,1746,2395216,New Trier,CITY,659464,19,Dakota,85,3722.970085660000223,2265,1745,3722.970085664704129,492947.248175509448629,UNIQU_1745
UNIQU_1746,0,1229,473,98688,4332,7,0.986661765127138,1747,665070,Nashville,TOWNSHIP,659490,46,Martin,211,38839.479790400000638,180,1746,38839.479790361401683,94240175.557609871029854,UNIQU_1746
UNIQU_1747,0,4319,31729,185,5602,3770,0.414658480429777,1748,2395156,Nashwauk,CITY,659476,31,Itasca,971,43540.084471499998472,920,1747,43540.084471510075673,41118042.198857195675373,UNIQU_1747
UNIQU_1748,0,5473,2734,3561,17050,1077,0.744335173105871,1749,2395217,New Ulm,CITY,659453,08,Brown,14115,49608.277097199999844,2152,1748,49608.277097215366666,26890630.998601548373699,UNIQU_1748
UNIQU_1749,0,46802,90331,5042,11958,5305,0.362602390898029,1750,665071,Nashwauk,TOWNSHIP,659476,31,Itasca,680,60154.253988900003606,1119,1749,60154.253988890879555,143436545.863995760679245,UNIQU_1749
UNIQU_1750,0,0,4,137,315,0,0.994736842105263,1751,2395158,Nassau,CITY,659482,37,Lac qui Parle,65,3513.963174710000203,1973,1750,3513.963174710696876,412310.205113450414501,UNIQU_1750
UNIQU_1751,0,33933,33989,28300,3047,4003,0.468044581299868,1752,665073,Nebish,TOWNSHIP,659449,04,Beltrami,282,38656.581548000001931,1220,1751,38656.581547951653192,92917536.706598609685898,UNIQU_1751
UNIQU_1752,0,20935,16525,56705,5736,895,0.705826620103972,1753,665115,Newton,TOWNSHIP,659501,56,Otter Tail,830,50879.886525299996720,337,1752,50879.886525337067724,90727518.487448260188103,UNIQU_1752
UNIQU_1753,0,5132,556,91915,4663,225,0.949484344966875,1754,665075,Nelson,TOWNSHIP,659527,83,Watonwan,239,38395.088582700002007,127,1753,38395.088582691190823,92242951.550339922308922,UNIQU_1753
UNIQU_1754,0,135693,71697,1765,3690,1838,0.222202503225686,1755,665119,Nickerson,TOWNSHIP,659503,58,Pine,166,59366.898042399996484,416,1754,59366.898042362809065,193267672.004179567098618,UNIQU_1754
UNIQU_1755,0,8858,8882,72679,4833,898,0.852320332813313,1756,665121,Nicollet,TOWNSHIP,659497,52,Nicollet,500,50467.285654899998917,1576,1755,50467.285654873689055,86495643.266187727451324,UNIQU_1755
UNIQU_1756,0,93,104,1318,351,0,0.921704180064309,1757,2395165,Nelson,CITY,659466,21,Douglas,182,7267.378078990000176,2173,1756,7267.378078991973780,1680860.901348295388743,UNIQU_1756
UNIQU_1757,0,6,0,865,1700,0,0.997899649941657,1758,2395233,Nicollet,CITY,659497,52,Nicollet,1193,9866.076849810000567,1868,1757,9866.076849814164234,2319089.984238789882511,UNIQU_1757
UNIQU_1758,0,20245,12816,67858,3038,212,0.749233457170559,1759,665076,Nelson Park,TOWNSHIP,659489,45,Marshall,125,38749.294323499998427,2454,1758,38749.294323460504529,93759925.113087370991707,UNIQU_1758
UNIQU_1759,0,8270,19625,56719,4526,10454,0.702070405847742,1760,665122,Nidaros,TOWNSHIP,659501,56,Otter Tail,353,48181.145451900003536,1400,1759,48181.145451914147998,89642196.449073418974876,UNIQU_1759
UNIQU_1760,0,42029,1981,57076,2421,1084,0.616614240230995,1761,665077,Nereson,TOWNSHIP,659513,68,Roseau,57,38825.571619299997110,2502,1760,38825.571619339789322,94127708.205166995525360,UNIQU_1760
UNIQU_1761,0,8,1,264,239,0,0.984765625000000,1762,2395234,Nielsville,CITY,659505,60,Polk,78,3650.904981459999817,44,1761,3650.904981463309923,460183.807646587782074,UNIQU_1761
UNIQU_1762,0,202,195,99025,4580,0,0.997126978327340,1763,665124,Nilsen,TOWNSHIP,659528,84,Wilkin,50,38705.571031500003301,68,1762,38705.571031492567272,93602934.020676389336586,UNIQU_1762
UNIQU_1763,0,464567,60442,5259,7741,12202,0.152002595367959,1764,665149,North Clearwater,UNORGANIZED TERRITORY,659460,15,Clearwater,0,102633.525727999993251,661,1763,102633.525727965505212,495183577.276876091957092,UNIQU_1763
UNIQU_1764,0,52,117,3377,565,0,0.971539771345171,1765,2395175,Nerstrand,CITY,659511,66,Rice,275,9672.894494219999615,2628,1764,9672.894494220907291,3647778.039377808570862,UNIQU_1764
UNIQU_1765,0,1376,773,284,317,124,0.364578983994433,1766,2395236,Nimrod,CITY,659524,80,Wadena,80,6423.882844370000385,2663,1765,6423.882844366884456,2575412.497792671434581,UNIQU_1765
UNIQU_1766,0,241,6384,26231,4795,11257,0.687079823341785,1767,665126,Nininger,TOWNSHIP,659464,19,Dakota,854,34174.339306900001247,1356,1766,34174.339306912952452,44077033.196496322751045,UNIQU_1766
UNIQU_1767,0,632,207,98171,3843,675,0.986786183447956,1768,665079,Nesbit,TOWNSHIP,659505,60,Polk,112,38627.220371099996555,532,1767,38627.220371059112949,93177389.305133715271950,UNIQU_1767
UNIQU_1768,0,12757,9458,906,8059,18689,0.281214782730755,1769,2395238,Nisswa,CITY,659463,18,Crow Wing,2121,32456.603379799998947,1636,1768,32456.603379812087951,44847922.742190375924110,UNIQU_1768
UNIQU_1769,0,17902,2827,75455,3885,104,0.821189342437583,1770,665156,North Fork,TOWNSHIP,659517,73,Stearns,263,40315.751364600000670,1416,1769,40315.751364604635455,90147989.001595035195351,UNIQU_1769
UNIQU_1770,0,83292,11037,4940,1563,567,0.189814495211984,1771,665080,Ness,TOWNSHIP,662850,69,Saint Louis,67,38372.081800400002976,1028,1770,38372.081800413703604,91272992.475938498973846,UNIQU_1770
UNIQU_1771,0,43953,32291,15945,3998,7358,0.359792360809310,1772,665128,Nokay Lake,TOWNSHIP,659463,18,Crow Wing,943,38558.482659100001911,1872,1771,38558.482659109722590,93193588.844613611698151,UNIQU_1771
UNIQU_1772,0,51850,20103,28007,3448,30,0.431961174810031,1773,665157,North Germany,TOWNSHIP,659524,80,Wadena,293,38577.974974299999303,643,1772,38577.974974271615793,93089771.241268590092659,UNIQU_1772
UNIQU_1773,0,6872,2552,83515,3684,7345,0.855138119421360,1774,665130,Nora,TOWNSHIP,659506,61,Pope,209,38677.045629000000190,1546,1773,38677.045629046857357,93570230.864193975925446,UNIQU_1773
UNIQU_1774,0,35968,12620,52285,7722,14716,0.556737030759624,1775,665081,Nessel,TOWNSHIP,659458,13,Chisago,1961,45846.348323099999106,1297,1774,45846.348323142869049,111039404.297958701848984,UNIQU_1774
UNIQU_1775,0,13356,44903,40575,4191,398,0.619425079527765,1776,665129,Nora,TOWNSHIP,659460,15,Clearwater,447,38565.232944000003044,2442,1775,38565.232944049981597,93067989.156115636229515,UNIQU_1775
UNIQU_1776,0,3191,1281,92391,4378,29,0.963765182186235,1777,665158,North Hero,TOWNSHIP,659509,64,Redwood,158,47509.958816699996532,1692,1776,47509.958816684033081,91144133.532051742076874,UNIQU_1776
UNIQU_1777,0,615,36,3202,666,5,0.871772767462423,1778,2395247,Norcross,CITY,659471,26,Grant,52,12518.015769999999975,2197,1777,12518.015769965109939,4071764.850109179504216,UNIQU_1777
